PJ030_S20661,England AS,0.042707,0.957283,1E-05,0.4678,0.006645,0.525545,1E-05,0.325725,0.415233,1.1E-05,0.25902,1E-05,0.43658,0.287835,0.275555,1E-05,1E-05,1E-05,1E-05,0.058378,1.4E-05,0.327155,0.333075,1E-05,0.281359
PJ031_S20662,England AS,0.091848,0.908142,1E-05,0.475349,0.053785,0.470856,1E-05,0.299263,0.36715,1E-05,0.311571,0.022006,0.362745,0.281073,0.306453,1E-05,0.049709,1E-05,1E-05,1.1E-05,0.048189,0.248306,0.385006,1E-05,0.318467
PJ033_S20665,England AS,0.064977,0.929488,0.005535,0.493435,0.03378,0.467504,0.005281,0.350139,0.372614,0.00446,0.25442,0.018367,0.386091,0.32028,0.260388,0.004665,0.028567,1E-05,0.005013,0.063804,0.026056,0.292227,0.305108,1E-05,0.307782
PJ034_S20666,England AS,0.043321,0.953315,0.003365,0.453884,0.008437,0.5341,0.003579,0.32343,0.426792,0.003,0.246768,1E-05,0.448109,0.2821,0.25996,0.002897,0.006923,1E-05,0.002844,0.081654,0.002972,0.351177,0.300231,1E-05,0.261112
PJ035_S20667,England AS,0.028986,0.971004,1E-05,0.515158,0.003861,0.480971,1E-05,0.364301,0.377474,1.8E-05,0.258198,1E-05,0.40508,0.326676,0.268213,1E-05,1E-05,1E-05,1E-05,0.098587,1E-05,0.319787,0.28296,1E-05,0.298636
PJ036_S20668,England AS,0.028967,0.971023,1E-05,0.498915,1E-05,0.501065,1E-05,0.359675,0.397645,1E-05,0.24266,1E-05,0.423246,0.321063,0.255661,1E-05,1E-05,1E-05,1E-05,0.106244,1E-05,0.337512,0.270537,1E-05,0.285677
PJ037_S20669,England AS,0.036468,0.963522,1E-05,0.4908,0.002126,0.507064,1E-05,0.323994,0.397328,1E-05,0.278658,1E-05,0.417506,0.289865,0.292599,1E-05,1E-05,1E-05,1E-05,0.089928,1E-05,0.314739,0.318016,1E-05,0.277288
PJ038_S20670,England AS,0.042933,0.957057,1E-05,0.502643,0.012231,0.485117,1E-05,0.348469,0.381742,1E-05,0.269769,1E-05,0.403709,0.31456,0.281676,1E-05,1E-05,3.5E-05,1E-05,0.092346,1E-05,0.307547,0.306501,1E-05,0.293576
PJ039_S20671,England AS,0.031896,0.968094,1E-05,0.510309,0.002612,0.487069,1E-05,0.346253,0.378805,1E-05,0.274921,1E-05,0.399101,0.313811,0.287058,1E-05,1E-05,1E-05,1E-05,0.124866,1E-05,0.311212,0.282288,1E-05,0.281603
PJ040_S20672,England AS,0.050789,0.946754,0.002458,0.455203,0.013332,0.527539,0.003926,0.348264,0.425427,0.003508,0.221407,0.001394,0.443617,0.304438,0.228445,0.001437,0.022054,1E-05,0.002258,1E-05,0.016261,0.32198,0.349169,1E-05,0.310312
PJ041_S20673,England AS,0.037483,0.962507,1E-05,0.490894,0.002297,0.5068,1E-05,0.352211,0.400164,1E-05,0.247605,1E-05,0.419864,0.31459,0.26046,1E-05,0.005066,1E-05,1E-05,0.044813,0.002402,0.319203,0.325415,1E-05,0.308146
PJ042_S20674,England AS,0.040109,0.959881,1E-05,0.474268,0.009247,0.516475,1E-05,0.338878,0.410917,1E-05,0.250186,1E-05,0.436045,0.298433,0.26548,1E-05,2.1E-05,1E-05,1E-05,0.049991,1E-05,0.329802,0.328328,1E-05,0.291849
PJ043_S20675,England AS,0.040025,0.959965,1E-05,0.500178,0.006158,0.493654,1E-05,0.349355,0.388636,1E-05,0.261988,1E-05,0.40998,0.313612,0.276379,1E-05,1E-05,1E-05,1E-05,0.032315,1E-05,0.301205,0.348684,1E-05,0.317766
PJ044_S20676,England AS,0.044199,0.955791,1E-05,0.490413,0.013479,0.496099,1E-05,0.360944,0.396321,1E-05,0.242622,0.000103,0.422385,0.320789,0.254279,1E-05,0.002526,1E-05,1E-05,0.049121,0.000216,0.321962,0.316648,1E-05,0.312032
PJ045_S20677,England AS,0.042668,0.957322,1E-05,0.466207,0.007198,0.526584,1E-05,0.331206,0.418712,1E-05,0.250062,1E-05,0.442491,0.290861,0.265974,1E-05,0.000654,1E-05,1E-05,0.102434,1E-05,0.353086,0.28271,1E-05,0.26174
PJ046_S20678,England AS,0.040405,0.959585,1E-05,0.471759,0.008796,0.519435,1E-05,0.339927,0.413837,1E-05,0.246216,1E-05,0.439518,0.299095,0.261043,1E-05,1E-05,0.000325,1E-05,0.070284,1E-05,0.341509,0.305799,1E-05,0.282378
PJ047_S20679,England AS,0.037576,0.962414,1E-05,0.497584,0.005478,0.496928,1E-05,0.35219,0.39141,1E-05,0.256381,1E-05,0.415292,0.31556,0.269118,1E-05,1E-05,1E-05,1E-05,0.106814,1E-05,0.327912,0.280286,1E-05,0.284957
SED001,England AS,0.036974,0.900584,0.062441,0.406079,0.020141,0.512075,0.061705,0.288757,0.413458,0.060058,0.223386,0.01434,0.437425,0.249396,0.237803,0.059761,0.014498,0.001118,0.059027,0.105291,0.015504,0.348485,0.251825,1E-05,0.219858
SED012,England AS,0.034966,0.938806,0.026228,0.559251,0.013989,0.402986,0.023773,0.427962,0.322189,0.023156,0.224836,0.001858,0.343539,0.397656,0.224993,0.02204,0.011763,1E-05,0.021173,0.11089,0.010433,0.272983,0.230167,1E-05,0.354344
SED017,England AS,0.041285,0.958705,1E-05,0.522002,0.013247,0.464741,1E-05,0.345389,0.361047,1E-05,0.293545,1E-05,0.376735,0.318781,0.301377,1E-05,0.003086,1E-05,1E-05,0.257517,0.003259,0.323405,0.181579,1E-05,0.23422
SED009,England AS,0.038968,0.961022,1E-05,0.497151,0.008533,0.494306,1E-05,0.328944,0.386284,1E-05,0.284752,1E-05,0.404978,0.297676,0.294713,1E-05,0.002613,1E-05,1E-05,0.281306,0.002593,0.359467,0.15592,1E-05,0.200693
SED008,England AS,0.041906,0.958084,1E-05,0.512444,0.012348,0.475198,1E-05,0.332345,0.36857,1E-05,0.299065,1E-05,0.386015,0.305451,0.306251,1E-05,0.002262,1E-05,1E-05,0.281916,0.000971,0.336564,0.169097,1E-05,0.211432
SED019,England AS,0.032184,0.959612,0.008204,0.479073,0.005564,0.509059,0.006304,0.346179,0.404236,0.00532,0.244255,1E-05,0.426066,0.307573,0.259754,0.005057,0.00154,1E-05,0.004865,0.065629,0.00174,0.331094,0.30498,1E-05,0.291682
SED016,England AS,0.03559,0.963511,0.000899,0.549722,0.009432,0.440604,0.000242,0.381567,0.344537,1E-05,0.273876,1E-05,0.366111,0.353593,0.278946,1E-05,0.00133,1E-05,1E-05,0.276286,1E-05,0.319597,0.151895,1E-05,0.252193
SED005,England AS,0.038848,0.961142,1E-05,0.499056,0.00852,0.492415,1E-05,0.316188,0.381972,1.4E-05,0.301817,1E-05,0.397362,0.289013,0.312737,1E-05,0.000869,1E-05,1E-05,0.30574,0.000236,0.34945,0.157207,1E-05,0.187347
SED015,England AS,0.027115,0.972875,1E-05,0.526413,1E-05,0.473567,1E-05,0.361585,0.369033,1E-05,0.269363,1E-05,0.392883,0.329147,0.277941,1E-05,1E-05,1E-05,1E-05,0.144571,1E-05,0.314804,0.255473,1E-05,0.285122
SED006,England AS,0.030646,0.969344,1E-05,0.498586,0.001524,0.49988,1E-05,0.351517,0.394182,1E-05,0.254281,1E-05,0.416803,0.314597,0.26857,1E-05,1E-05,1E-05,1E-05,0.115963,1E-05,0.334645,0.268792,1E-05,0.280569
SED014,England AS,0.034948,0.965042,1E-05,0.509571,0.005527,0.484892,1E-05,0.335392,0.377151,1E-05,0.287437,1E-05,0.394124,0.306757,0.299089,1E-05,1E-05,1E-05,1E-05,0.200108,1E-05,0.32467,0.228641,1E-05,0.24655
