I0527,England EY_IA,0.047201,0.949871,0.002928,0.518031,0.020654,0.461306,1E-05,0.386458,0.36886,1E-05,0.238158,0.006515,0.392495,0.34865,0.249833,1E-05,1E-05,0.009003,1E-05,1E-05,1E-05,0.272635,0.358732,0.009635,0.358968
I14101,England EY_IA,0.043014,0.956976,1E-05,0.525706,0.013377,0.460907,1E-05,0.381297,0.364813,1E-05,0.25387,1E-05,0.388506,0.346799,0.264099,1E-05,1E-05,0.000576,1E-05,1E-05,1E-05,0.276721,0.361557,0.001407,0.360285
I14103,England EY_IA,0.038247,0.961743,1E-05,0.522737,0.012897,0.464356,1E-05,0.381167,0.36561,1E-05,0.249512,0.003701,0.39052,0.345227,0.258378,1E-05,1E-05,0.005855,1E-05,0.00429,1E-05,0.287278,0.349378,0.005026,0.354008
I14104,England EY_IA,0.030547,0.969443,1E-05,0.524764,0.004274,0.470953,1E-05,0.375088,0.368786,1E-05,0.256105,1E-05,0.389612,0.341638,0.26872,1E-05,1E-05,1E-05,1E-05,0.013275,1E-05,0.2824,0.35341,1E-05,0.350885
I13751,England EY_IA,0.027909,0.972081,1E-05,0.52684,1E-05,0.47314,1E-05,0.377786,0.37111,1E-05,0.251084,1E-05,0.396664,0.341545,0.261761,1E-05,1E-05,1E-05,1E-05,0.038121,1E-05,0.295203,0.327351,1E-05,0.339296
I22060,England EY_IA,0.032948,0.967042,1E-05,0.514032,0.002212,0.483746,1E-05,0.37491,0.379887,1E-05,0.245183,1E-05,0.402928,0.337232,0.25981,1E-05,1E-05,1E-05,1E-05,0.015354,1E-05,0.292269,0.349821,1E-05,0.342525
I22052,England EY_IA,0.022812,0.977178,1E-05,0.526497,1E-05,0.473483,1E-05,0.370242,0.37085,1.8E-05,0.25888,1E-05,0.391906,0.336605,0.27146,1E-05,1E-05,1E-05,1E-05,0.028466,1E-05,0.288336,0.343394,1E-05,0.339774
I13757,England EY_IA,0.033036,0.966954,1E-05,0.51782,0.003201,0.478969,1E-05,0.371313,0.377098,1.8E-05,0.25156,1E-05,0.40049,0.336201,0.263279,1E-05,1E-05,1E-05,1E-05,0.04631,1E-05,0.299908,0.323424,1E-05,0.330328
I13754,England EY_IA,0.044656,0.955334,1E-05,0.512705,0.013508,0.473776,1E-05,0.369522,0.374919,1.7E-05,0.255532,1E-05,0.400175,0.333528,0.265831,1E-05,1E-05,0.000447,1E-05,0.043723,1E-05,0.298444,0.327548,1E-05,0.330255
I5508,England EY_IA,0.03965,0.96034,1E-05,0.500174,0.005882,0.493934,1E-05,0.366141,0.389649,1.3E-05,0.244187,1E-05,0.414069,0.326578,0.259324,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.279539,0.379963,1E-05,0.340458
I14108,England EY_IA,0.034265,0.965725,1E-05,0.49291,0.004708,0.502372,1E-05,0.366309,0.398661,1E-05,0.23501,1E-05,0.423831,0.325054,0.251085,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.299089,0.364641,1E-05,0.336231
I13755,England EY_IA,0.056192,0.943798,1E-05,0.489793,0.024043,0.486154,1E-05,0.353725,0.384184,1E-05,0.255391,0.00669,0.407267,0.317153,0.26461,1E-05,1E-05,0.01095,1E-05,0.06362,1E-05,0.313653,0.308437,0.009144,0.305126
I12414,England EY_IA,0.030363,0.969627,1E-05,0.498068,1E-05,0.501912,1E-05,0.354549,0.393634,1E-05,0.251798,1E-05,0.414738,0.316317,0.268915,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.2829,0.3845,1E-05,0.332561
I5504,England EY_IA,0.013468,0.974019,0.012514,0.477137,1E-05,0.510403,0.01245,0.308685,0.397893,0.010911,0.282501,1E-05,0.415779,0.275881,0.297507,0.010813,1E-05,1E-05,0.010549,0.065372,1E-05,0.313155,0.340541,1E-05,0.270364
I22062,England EY_IA,0.041002,0.958988,1E-05,0.517826,0.010552,0.471612,1E-05,0.384841,0.3747,1E-05,0.240439,1E-05,0.399181,0.347478,0.251773,1E-05,0.001548,1E-05,1E-05,0.038821,0.000254,0.299652,0.319172,1E-05,0.342082
I22064,England EY_IA,0.030484,0.969506,1E-05,0.516787,0.003542,0.479661,1E-05,0.380091,0.377954,1E-05,0.241935,1E-05,0.404078,0.341526,0.254366,1E-05,1E-05,1E-05,1E-05,0.015992,1E-05,0.303965,0.335085,1E-05,0.344927
I0525,England EY_IA,0.039626,0.960364,1E-05,0.517814,0.009907,0.472269,1E-05,0.368093,0.370615,1E-05,0.261272,1E-05,0.393639,0.333659,0.272671,1E-05,1E-05,1E-05,1E-05,0.034982,1E-05,0.285766,0.343554,1E-05,0.335667
I14106,England EY_IA,0.033802,0.966188,1E-05,0.499314,0.00271,0.497965,1E-05,0.375094,0.392675,1E-05,0.232212,1E-05,0.419904,0.332619,0.247447,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.282477,0.375266,1E-05,0.342216
I5502,England EY_IA,0.03625,0.96374,1E-05,0.498875,0.002728,0.498387,1E-05,0.368637,0.394104,1.5E-05,0.237234,1E-05,0.419287,0.32731,0.253373,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.275244,0.384754,1E-05,0.339962
I22057,England EY_IA,0.040822,0.959168,1E-05,0.509336,0.009847,0.480807,1E-05,0.350501,0.374399,1E-05,0.275079,1E-05,0.394988,0.31846,0.286522,1E-05,1E-05,1E-05,1E-05,0.044698,1E-05,0.290476,0.344853,1E-05,0.319943
I12783,England IA,0.035046,0.964944,1E-05,0.541573,0.008876,0.449541,1E-05,0.444623,0.361757,1E-05,0.193195,0.000415,0.39245,0.40096,0.202661,1E-05,0.003909,1E-05,1E-05,1E-05,1E-05,0.290726,0.315523,1E-05,0.393711
I19872,England IA,0.024382,0.975608,1E-05,0.538469,1E-05,0.461511,1E-05,0.41638,0.365092,1.7E-05,0.218501,1E-05,0.393771,0.375878,0.230315,1E-05,1.6E-05,1E-05,1E-05,1E-05,1E-05,0.288574,0.33225,1E-05,0.379136
I12793,England IA,0.027997,0.971993,1E-05,0.518349,1E-05,0.481631,1E-05,0.368294,0.376941,1.3E-05,0.254742,1E-05,0.398441,0.332866,0.268661,1E-05,1.2E-05,1E-05,1E-05,0.071854,1E-05,0.307055,0.304182,1E-05,0.316879
I12775,England IA,0.041253,0.958737,1E-05,0.496757,0.009031,0.494202,1E-05,0.358672,0.392079,1.6E-05,0.249222,1E-05,0.415395,0.321151,0.263424,1E-05,1.1E-05,1E-05,1E-05,0.0462,1E-05,0.316494,0.321863,1E-05,0.315414
I14800,England IA,0.026765,0.973225,1E-05,0.541027,0.000625,0.458339,1E-05,0.432946,0.365984,1E-05,0.20105,1E-05,0.397068,0.389569,0.213333,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.285049,0.327287,1E-05,0.387624
I19911,England IA,0.026268,0.973722,1E-05,0.545853,0.002013,0.452125,1E-05,0.42712,0.360349,1E-05,0.212511,1E-05,0.389988,0.385862,0.22412,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.284203,0.328303,1E-05,0.387454
I19856,England IA,0.019945,0.980045,1E-05,0.538616,1E-05,0.461364,1E-05,0.423303,0.367207,1E-05,0.20947,1E-05,0.396323,0.38144,0.222207,1E-05,1E-05,1E-05,1E-05,0.017385,1E-05,0.265775,0.338364,1E-05,0.378445
I19044,England IA,0.026835,0.973155,1E-05,0.5572,0.000592,0.442199,1E-05,0.411971,0.346929,1.4E-05,0.241076,1E-05,0.37274,0.377599,0.249632,1E-05,1E-05,1E-05,1E-05,0.088547,1E-05,0.290439,0.271573,1E-05,0.349412
I19855,England IA,0.027361,0.972629,1E-05,0.529053,0.003293,0.467644,1E-05,0.421395,0.37481,1.3E-05,0.203771,1E-05,0.40437,0.377394,0.218206,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.27806,0.34559,1E-05,0.37631
I20588,England IA,0.028361,0.971629,1E-05,0.545765,0.004327,0.449898,1E-05,0.41396,0.356492,1E-05,0.229528,1E-05,0.38413,0.375913,0.239927,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.269157,0.348534,1E-05,0.38227
I19873,England IA,0.028444,0.970636,0.000919,0.524971,1E-05,0.474416,0.000604,0.419677,0.379558,1E-05,0.200745,1E-05,0.408925,0.375865,0.21518,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.29379,0.331977,1E-05,0.374193
I20587,England IA,0.021855,0.978135,1E-05,0.547915,1E-05,0.452065,1E-05,0.41255,0.356313,1E-05,0.231117,1E-05,0.382832,0.375439,0.241699,1E-05,1E-05,1E-05,1E-05,1.9E-05,1E-05,0.278286,0.338792,1E-05,0.382873
I21180,England IA,0.022011,0.977979,1E-05,0.545323,1E-05,0.454657,1E-05,0.410154,0.357269,1.8E-05,0.232549,1E-05,0.382764,0.372887,0.244319,1E-05,1E-05,1E-05,1E-05,0.025131,1E-05,0.283712,0.321905,1E-05,0.369222
I21275,England IA,0.027384,0.972606,1E-05,0.526564,0.000469,0.472957,1E-05,0.414774,0.376782,1.7E-05,0.208418,1E-05,0.408224,0.371092,0.220655,1E-05,1E-05,1E-05,1E-05,0.008847,1E-05,0.302408,0.320372,1E-05,0.368342
I14551,England IA,0.03725,0.96274,1E-05,0.535842,0.008995,0.455153,1E-05,0.409898,0.361289,1E-05,0.226657,0.002147,0.389765,0.370591,0.236566,1E-05,1E-05,0.003058,1E-05,0.003356,1E-05,0.278561,0.341274,0.002814,0.373975
I14808,England IA,0.025589,0.974401,1E-05,0.535605,1E-05,0.464375,1E-05,0.411017,0.366868,1.2E-05,0.222093,1E-05,0.395203,0.370526,0.234241,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.270528,0.356812,1E-05,0.37262
I19908,England IA,0.03122,0.96877,1E-05,0.537531,0.001071,0.461389,1E-05,0.406949,0.364633,1E-05,0.228398,1E-05,0.391606,0.369105,0.239259,1E-05,1E-05,1E-05,1E-05,0.016643,1E-05,0.284319,0.32877,1E-05,0.370237
I21274,England IA,0.040047,0.959943,1E-05,0.547707,0.012538,0.439745,1E-05,0.399231,0.346964,1E-05,0.253785,1E-05,0.368668,0.367325,0.261608,1E-05,1E-05,0.002379,1E-05,0.034606,1E-05,0.266315,0.331614,1E-05,0.367435
